ResearcherID,RecordID,LocationID,Please enter your current Workstation ID.,,"How long have you been in your office without leaving? (e.g., since taking a break or going to the bathroom) ",How many people are currently present in your office room?,What level of clothing best describes how you are currently dressed?,How would you rate your current mood?,"In this moment, how productive do you feel?","Please, rate your current thermal sensation:","In this moment, how satisfied or dissatisfied are you with the thermal environment?","In this moment, how satisfied or dissatisfied are you with the indoor air quality?","Please, rate the current office air quality:",Edible Food,Rotten Food,Cleaning products,Stationery,Green elements,Body odours,Other (please specify),pleasant,present,light,engaging,unpleasant,absent,overpowering,detached,natural,artificial,"In this moment, how satisfied or dissatisfied are you with the acoustic environment?"
Giulia,Eurac_01,Bolzano,D3.1.21.04,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Neither unproductive nor productive,Cool,Slightly dissatisfied,Slightly satisfied,Slightly fresh,0 Not available,0 Not available,1 Not at all,1 Not at all,0 Not available,1 Not at all,,3,2,4,1,1,5,1,4,3,3,Slightly dissatisfied
Giulia,Unipi_06,Pisa,D3.1.21.01,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Slightly satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipa_02,Palermo,,,More than 2 hours,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,4,3,4,3,2,2,1,2,3,3,Satisfied
Giulia,Unipa_03,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,3,3,3,3,4,3,Satisfied
Giulia,Unipa_01,Palermo,,,More than 2 hours,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly cool,Slightly dissatisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,1 Not at all,2,,4,4,4,4,2,2,2,2,4,3,Satisfied
Giulia,Unipa_16,Pisa,D3.1.21.01,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipa_03,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly warm,Slightly satisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,3,4,3,3,4,3,Satisfied
Giulia,Unipa_02,Palermo,,,More than 2 hours,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,4,3,2,3,1,3,3,2,Slightly satisfied
Giulia,Unipa_01,Palermo,,,More than 2 hours,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly cool,Slightly satisfied,Satisfied,Neutral,0 Not available,0 Not available,1 Not at all,0 Not available,0 Not available,2,,4,4,4,2,2,2,2,2,4,2,Slightly satisfied
Giulia,Unipi_06,Pisa,D3.1.21.01,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Slightly satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipa_01,Palermo,,,61-120 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Slightly cool,Slightly dissatisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,2,,4,4,4,4,3,3,2,2,3,2,Satisfied
Giulia,Unipa_02,Palermo,,,61-120 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,1 Not at all,0 Not available,0 Not available,0 Not available,,4,4,4,4,2,2,2,2,3,3,Satisfied
Giulia,Unipa_03,Palermo,,,3-30 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,3,3,3,4,3,Satisfied
Giulia,Eurac_09,Bolzano,D3.1.21.01,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Very productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,0 Not available,,2,1,1,1,1,5,1,2,1,1,Slightly satisfied
Giulia,Unipi_06,Pisa,D3.1.21.01,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipa_01,Palermo,,,31-60 minutes,5,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly cool,Slightly dissatisfied,Satisfied,Neutral,0 Not available,0 Not available,1 Not at all,1 Not at all,0 Not available,2,,4,3,3,3,3,4,4,4,4,4,Slightly satisfied
Giulia,Unipa_03,Palermo,,,31-60 minutes,5,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Satisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,2,2,2,4,3,Slightly satisfied
Giulia,Unipa_02,Palermo,,,31-60 minutes,5,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Very satisfied,Satisfied,Slightly stale,0 Not available,0 Not available,1 Not at all,1 Not at all,0 Not available,0 Not available,,4,4,4,4,1,2,1,2,4,2,Satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly cool,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,3,3,2,3,3,3,3,4,Slightly satisfied
Giulia,Unipi_07,Pisa,D3.1.21.01,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,2,2,3,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_07,Pisa,D3.1.21.01,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,3,3,2,2,2,2,2,2,Neither satisfied nor dissatisfied
Giulia,Unipi_07,Pisa,D3.1.21.01,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,Neither unproductive nor productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,3,3,2,3,2,2,2,2,3,Slightly dissatisfied
Giulia,Unipi_07,Pisa,D3.1.21.01,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly cool,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,4,2,2,3,2,3,2,2,Slightly dissatisfied
Giulia,Unipi_14,Pisa,Other (please specify),Destec polo a,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Warm,Very dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,4,3,3,3,3,Very dissatisfied
Giulia,Unipi_14,Pisa,Other (please specify),Polo a,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Warm,Very dissatisfied,Very dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,4,3,Very dissatisfied
Giulia,Unipi_14,Pisa,Other (please specify),Destec polo a,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Warm,Very dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Very dissatisfied
Giulia,Unipi_14,Pisa,Other (please specify),Destec polo a,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Warm,Very dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,3,3,Very dissatisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly warm,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,4,Dissatisfied
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Unproductive,Neutral,Slightly satisfied,Dissatisfied,Stale,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Dissatisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slightly unproductive,Slightly warm,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,2,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slighlty productive,Slightly warm,Slightly dissatisfied,Slightly satisfied,Slightly stale,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,2,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,2,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slightly unproductive,Slightly warm,Slightly dissatisfied,Dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Neither unproductive nor productive,Warm,Dissatisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly dissatisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,61-120 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Slightly dissatisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,4,3,3,2,2,Slightly satisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,1,1,3,1,1,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,31-60 minutes,5,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slighlty productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,3,,3,3,3,3,2,3,2,3,3,3,Slightly satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,4,Satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,5,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly cool,Neither satisfied nor dissatisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,3,3,3,3,2,3,3,3,2,2,Satisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slighlty productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,3,,3,3,3,3,2,2,2,3,3,3,Satisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,3-30 minutes,2,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,1,2,1,1,3,1,1,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slighlty productive,Slightly warm,Slightly satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,3,,4,3,3,3,2,2,2,3,3,4,Satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,3,2,4,3,3,2,2,Slightly dissatisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,31-60 minutes,4,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Slightly warm,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,3,,3,3,4,3,2,2,2,3,3,4,Satisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,3-30 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slighlty productive,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,1,2,1,1,3,1,1,2,2,Satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,More than 2 hours,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slightly unproductive,Slightly warm,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,3,3,3,3,3,3,3,4,3,Neither satisfied nor dissatisfied
Giulia,Unipi_05,Pisa,D3.1.21.01,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,2,2,3,2,3,3,3,Slightly satisfied
Giulia,Unipi_05,Pisa,D3.1.21.01,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,4,3,2,2,3,2,3,3,3,Slightly satisfied
Giulia,Unipi_05,Pisa,D3.1.21.01,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,4,3,2,2,4,2,3,3,3,Slightly satisfied
Giulia,Unipi_05,Pisa,D3.1.21.01,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,3,3,3,Satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,3-30 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Neither satisfied nor dissatisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,3,2,4,3,3,2,2,Satisfied
Giulia,Unipa_05,Pisa,D3.1.21.01,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slightly unproductive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,2,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,3,4,3,2,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipi_05,Pisa,D3.1.21.01,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,3,4,3,3,2,3,3,3,3,3,Satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,3,2,4,3,3,2,2,Slightly dissatisfied
Giulia,Unipi_05,Pisa,D3.1.21.01,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,3,4,3,3,2,4,3,3,3,3,Slightly satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,5,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,4,3,3,2,2,Very dissatisfied
